year,sit,bhvr,id
2005,2005090801,TR,165
2005,2005090802,TR,168
2005,2005090901,FE,28
2005,2005091401,BNF,122
2005,2005091401,BNF,42
2005,2005091401,BNF,59
2005,2005091401,BNF,116
2005,2005091501,BNF,122
2005,2005091501,BNF,42
2005,2005091501,BNF,59
2005,2005092001,BNF,122
2005,2005092001,BNF,42
2005,2005092101,TR,114
2005,2005092102,TR,9
2005,2005092201,MI-FE,114
2005,2005092202,BNF,42
2005,2005092202,BNF,122
2005,2005092203,BNF,96
2005,2005092203,BNF,168
2005,2005092301,TR,42
2005,2005092301,TR,122
2005,2005092302,TR,114
2005,2005092303,MI-FE-SG,58
2005,2005092303,MI-FE-SG,96
2005,2005092304,MI-FE-SG,118
2005,2005092304,MI-FE-SG,122
2005,2005092304,MI-FE-SG,99
2005,2005092304,MI-FE-SG,133
2005,2005092305,TR ,42
2005,2005092501,SG-FE-SL,42
2005,2005092501,SG-FE-SL,122
2005,2005092501,SG-FE-SL,114
2005,2005092501,SG-FE-SL,133
2005,2005092503,TR,114
2005,2005092503,TR,96
2005,2005092502,MI-FE,168
2005,2005092502,MI-FE,96
2005,2005092503,SG-FE-SL,119
2005,2005092503,SG-FE-SL,133
2005,2005092503,SG-FE-SL,122
2005,2005092503,SG-FE-SL,42
2005,2005092503,SG-FE-SL,58
2005,2005092503,SG-FE-SL,28
2005,2005093001,MI-FE,96
2005,2005093001,MI-FE,122
2005,2005093001,MI-FE,42
2005,2005093001,MI-FE,168
2005,2005093003,TR,28
2005,2005100101,TR,114
2005,2005100101,TR,96
2005,2005100102,TR,93
2005,2005100103,TR,30
2005,2005100103,TR,130
2005,2005100106,MI-FE,133
2005,2005100501,TR,118
2005,2005100502,TR,103
2005,2005100503,MI-FE,104
2005,2005100503,MI-FE,168
2005,2005100601,MI-FE,58
2005,2005100602,MI-FE,114
2005,2005100602,MI-FE,168
2005,2005100603,MI-FE,103
2005,2005100603,MI-FE,104
2005,2005100603,MI-FE,104
2005,2005100603,MI-FE,99
2005,2005100603,TR,96
2005,2005101802,TR,133
2005,2005102001,MI-FE,118
2005,2005102001,MI-FE,11
2005,2005102001,MI-FE,104
2005,2005102002,MI-FE,20
2005,2005102004,TR,119
2005,2005102007,MI-FE,168
2005,2005102008,RE,114
2005,2005102008,RE,130
2005,2005102002,MI-FE,9
2005,2005102003,MI-FE,165
2005,2005110201,TR,9
2005,2005110201,TR,165
2005,2005110201,TR,168
2005,2005110501,RE,9
2005,2005110501,MI-FE,9
2005,2005110502,MI-FE,168
2006,2006051701,TR,14
2006,2006051701,TR,9
2006,2006060101,TR,14
2006,2006060401,MI-FE,14
2006,2006060401,TR,9
2006,2006061801,TR,9
2006,2006061802,RE,9
2006,2006061802,RE,99
2006,2006061801,RE,56
2006,2006061901,FE,96
2006,2006071201,TR,114
2006,2006071501,TR,30
2006,2006071601,TR,177
2006,2006071801,TR,43
2006,2006072401,BNF,95
2006,2006072401,BNF,103
2006,2006072401,BNF,174
2006,2006072401,BNF,11
2006,2006072401,BNF,93
2006,2006072401,BNF,16
2006,2006072401,BNF,59
2006,2006072801,BNF,42
2006,2006072801,BNF,103
2006,2006072801,BNF,11
2006,2006072801,BNF,95
2006,2006072801,BNF,96
2006,2006072801,BNF,118
2006,2006072801,BNF,104
2006,2006072801,BNF,93
2006,2006072801,BNF,16
2006,2006072902,BNF,59
2006,2006072902,BNF,103
2006,2006072902,BNF,16
2006,2006072902,BNF,42
2006,2006072902,BNF,118
2006,2006072902,BNF,11
2006,2006072902,BNF,95
2006,2006072902,BNF,96
2006,2006072902,BNF,9
2006,2006072902,BNF,104
2006,2006073001,TR,130
2006,2006073102,TR,130
2006,2006080101,MI-FE,167
2006,2006080102,BNF,42
2006,2006080103,BNF,93
2006,2006080104,BNF,16
2006,2006080104,BNF,9
2006,2006080104,BNF,58
2006,2006080104,BNF,93
2006,2006080501,MI-FE,20
2006,2006080501,MI-FE,183
2006,2006080503,MI-FE,31
2006,2006080504,TR,45
2006,2006080504,TR,96
2006,2006080505,MI-FE,93
2006,2006080601,MI-FE,20
2006,2006080602,MI-FE,182
2006,2006080801,BNF,30
2006,2006080801,BNF,99
2006,2006080801,BNF,167
2006,2006080901,TR,124
2006,2006080902,TR,20
2006,2006080902,TR,147
2006,2006081001,FE,103
2006,2006081001,FE,96
2006,2006081101,TR,31
2006,2006081102,TR,172
2006,2006081103,TR,93
2006,2006081104,TR,177
2006,2006081105,TR,79
2006,2006081106,TR,30
2006,2006081106,TR,93
2006,2006081106,TR,182
2006,2006081301,BNF,59
2006,2006081301,BNF,11
2006,2006081301,BNF,96
2006,2006081301,BNF,16
2006,2006081301,BNF,95
2006,2006081401,TR,24
2006,2006081402,TR,28
2006,2006081404,MI-FE,56
2006,2006081601,MI-FE,124
2006,2006081602,TR,28
2006,2006081603,RE,93
2006,2006081602,MI-FE,28
2006,2006081605,MI-FE,56
2006,2006081901,TR,93
2006,2006081902,BNF,95
2006,2006081902,BNF,16
2006,2006082101,TR,93
2006,2006082102,TR,124
2006,2006082201,BNF,57
2006,2006082202,BNF,55
2006,2006082202,BNF,93
2006,2006082202,MI-FE,55
2006,2006082301,TR,116
2006,2006082401,TR,99
2006,2006082402,MI-FE,209
2006,2006082402,MI-FE,147
2006,2006082402,MI-FE,31
2006,2006082501,SG,79
2006,2006082501,SG,68
2006,2006082501,SG,57
2006,2006082501,SG,44
2006,2006082601,BNF,103
2006,2006082601,BNF,118
2006,2006082601,BNF,96
2006,2006082601,BNF,16
2006,2006082601,BNF,59
2006,2006082601,BNF,104
2006,2006082601,BNF,99
2006,2006082601,BNF,11
2006,2006082602,MI-FE,56
2006,2006082701,BNF,104
2006,2006082701,BNF,95
2006,2006082701,BNF,103
2006,2006082701,BNF,16
2006,2006082701,BNF,59
2006,2006082701,BNF,11
2006,2006082701,BNF,118
2006,2006082701,BNF,99
2006,2006082901,BNF,96
2006,2006082901,BNF,103
2006,2006082901,BNF,104
2006,2006082901,BNF,16
2006,2006082901,BNF,118
2006,2006082901,BNF,59
2006,2006082901,BNF,11
2006,2006090501,MI-FE,56
2006,2006090501,MI-FE,60
2006,2006090501,MI-FE,122
2006,2006090601,TR,147
2006,2006090701,BNF,11
2006,2006090701,BNF,103
2006,2006090701,BNF,104
2006,2006090701,BNF,118
2006,2006090701,BNF,16
2006,2006090701,BNF,96
2006,2006090703,BNF,45
2006,2006090801,BNF,95
2006,2006090801,BNF,93
2006,2006090802,TR,168
2006,2006090901,BNF,96
2006,2006090901,BNF,103
2006,2006090901,BNF,104
2006,2006090901,BNF,16
2006,2006091901,BNF,93
2006,2006091901,BNF,57
2006,2006091904,SG,99
2006,2006092001,MI-FE,209
2006,2006092001,ROBUST,119
2006,2006092002,MI-FE,168
2006,2006092002,MI-FE,130
2006,2006092004,SG,99
2006,2006092004,SG,77
2006,2006092004,SG,45
2006,2006092101,MI-FE,172
2006,2006092101,MI-FE,31
2006,2006092103,MI-FE,119
2006,2006092103,MI-FE,130
2006,2006092104,FE,30
2006,2006092104,FE,81
2006,2006092201,RE,56
2006,2006092201,MI-FE,77
2006,2006092202,ROBUST,168
2006,2006092302,MI-FE,168
2006,2006092304,TR,77
2006,2006092304,TR,77
2006,2006092305,TR,24
2006,2006092305,TR,209
2006,2006092701,RE,57
2006,2006092701,RE,44
2006,2006092902,FE,28
2006,2006093001,MI-FE,9
2006,2006093002,BNF,68
2006,2006093002,BNF,116
2006,2006100101,TR,165
2006,2006100102,TR,59
2006,2006100201,FE,93
2006,2006100202,TR,50
2006,2006100202,TR,209
2006,2006100203,ROBUST,71
2006,2006100203,MI-FE,30
2006,2006100301,TR,28
2006,2006100302,TR,167
2006,2006100302,TR,24
2006,2006100302,TR,24
2006,2006100303,RE,58
2006,2006100304,MI-FE,44
2006,2006100401,FE,165
2006,2006100501,TR,130
2006,2006100601,MI-FE,165
2006,2006100602,MI-FE,57
2006,2006100602,MI-FE,50
2006,2006100603,MI-FE,31
2006,2006101601,MI-FE,9
2006,2006101602,TR,172
2006,2006101701,RE-TR,114
2006,2006101701,RE-TR,68
2006,2006101901,MI-FE,167
2006,2006102002,MI-FE,9
2007,2007042701,TR,9
2007,2007042702,TR,9
2007,2007060701,BNF,59
2007,2007061401,MI-FE,59
2007,2007061601,BNF,45
2007,2007062101,TR,9
2007,2007072501,BNF,93
2007,2007070101,BNF,11
2007,2007070101,BNF,42
2007,2007070101,BNF,95
2007,2007070101,BNF,59
2007,2007070101,BNF,58
2007,2007070201,MI-FE,24
2007,2007070201,MI-FE,58
2007,2007070201,MI-FE,59
2007,2007070201,MI-FE,81
2007,2007070502,TR,165
2007,2007070503,TR,217
2007,2007070601,TR,56
2007,2007070701,BNF,24
2007,2007070902,BNF,96
2007,2007071201,TR,93
2007,2007071401,ROBUST,59
2007,2007071801,MI-FE,124
2007,2007071802,TR,122
2007,2007072101,BNF,42
2007,2007072101,BNF,81
2007,2007072102,TR,177
2007,2007072301,BNF,93
2007,2007072401,BNF,93
2007,2007072401,BNF,122
2007,2007072401,BNF,42
2007,2007072401,BNF,57
2007,2007072501,TR,93
2007,2007072602,TR,172
2007,2007072603,BNF,11
2007,2007072603,BNF,118
2007,2007072603,BNF,96
2007,2007072603,BNF,93
2007,2007072603,BNF,95
2007,2007072603,BNF,57
2007,2007072603,BNF,30
2007,2007073101,TR,28
2007,2007080801,MI-FE,57
2007,2007081701,TR,71
2007,2007081701,TR,57
2007,2007081703,TR,28
2007,2007081704,ROBUST,14
2007,2007081706,BNF,16
2007,2007081706,BNF,118
2007,2007081706,BNF,11
2007,2007081706,BNF,96
2007,2007081801,TR,14
2007,2007081802,BNF,24
2007,2007081802,BNF,59
2007,2007081802,BNF,11
2007,2007081803,TR,82
2007,2007081901,RE,96
2007,2007081902,MI-FE,14
2007,2007081902,MI-FE,57
2007,2007081903,MI-FE,82
2007,2007082001,TR,165
2007,2007082002,RE,114
2007,2007082002,RE,14
2007,2007082202,TR,168
2007,2007082401,TR,165
2007,2007082402,MI-FE,56
2007,2007082501,BNF,11
2007,2007082501,BNF,118
2007,2007082501,BNF,95
2007,2007082501,BNF,58
2007,2007082501,BNF,42
2007,2007082601,LF,116
2007,2007082602,TR,59
2007,2007082603,BNF,95
2007,2007082603,BNF,11
2007,2007082603,BNF,16
2007,2007082603,BNF,58
2007,2007082603,BNF,118
2007,2007082603,BNF,96
2007,2007082603,BNF,42
2007,2007082604,BNF,77
2007,2007082605,BNF,168
2007,2007083001,BNF,96
2007,2007083001,BNF,118
2007,2007083002,BNF,59
2007,2007083002,BNF,11
2007,2007083003,RE,116
2007,2007083003,RE,45
2007,2007083005,MI-FE,42
2007,2007083006,MI-FE,124
2007,2007090101,MI-FE,50
2007,2007090401,TR,56
2007,2007090402,MI-FE,104
2007,2007090402,MI-FE,30
2007,2007090402,MI-FE,96
2007,2007090403,ROBUST,30
2007,2007090501,TR,57
2007,2007090701,TR,57
2007,2007090901,TR,116
2007,2007090901,TR,56
2007,2007090901,TR,119
2007,2007090901,TR,96
2007,2007091301,TR,11
2007,2007091402,BNF,96
2007,2007091701,TR,62
2007,2007091702,SG,11
2007,2007091702,SG,96
2007,2007091801,MI-FE,56
2007,2007091801,MI-FE,11
2007,2007091802,TR,37
2007,2007091803,MI-FE,96
2007,2007092001,SG,11
2007,2007092002,MI-FE,62
2007,2007092201,MI-FE,56
2007,2007092201,MI-FE,42
2007,2007092202,MI-FE,62
2007,2007092303,ROBUST,37
2007,2007092402,TR,37
2008,2008060301,RE,9
2008,2008060501,TR,9
2008,2008060502,TRAPFEED,55
2008,2008060503,TR,9
2008,2008061401,LF,9
2008,2008061501,TR,9
2008,2008061502,TR,177
2008,2008062201,BNF,59
2008,2008062202,TR,81
2008,2008062203,BNF,60
2008,2008062701,TR,143
2008,2008062702,MI-FE,133
2008,2008062703,MI-FE,43
2008,2008070301,TR,108
2008,2008070302,TR,9
2008,2008070303,BNF,42
2008,2008070303,BNF,104
2008,2008070303,BNF,16
2008,2008070303,BNF,60
2008,2008070303,BNF,81
2008,2008080401,TR,99
2008,2008080401,TR,103
2008,2008080603,TR,82
2008,2008080604,TR,82
2008,2008080801,TR,60
2008,2008081002,BNF,16
2008,2008081002,BNF,82
2008,2008081003,TR,42
2008,2008081004,TR,165
2008,2008081006,MI-FE,95
2008,2008081101,BNF,11
2008,2008081102,MI-FE,62
2008,2008081104,MI-FE,11
2008,2008081301,TR,57
2008,2008081303,MI-FE,124
2008,2008081304,MI-FE,56
2008,2008081501,MI-FE,62
2008,2008081702,TR,103
2008,2008082102,BNF,16
2008,2008082103,TR,93
2008,2008082801,BNF,11
2008,2008082802,RE-TR,42
2008,2008082802,TR,11
2008,2008082803,LF,45
2008,2008083001,MI-FE,190
2008,2008083002,MI-FE,103
2008,2008083003,MI-FE,31
2008,2008083005,MI-FE,59
2008,2008090601,LF,168
2008,2008090601,MI-FE,37
2008,2008090902,SG,57
2008,2008090901,MI-FE,168
2008,2008090903,SG,168
2008,2008091201,MI-FE-SG,97
2008,2008091201,MI-FE-SG,45
2008,2008091201,MI-FE-SG,97
2008,2008091201,MI-FE-SG,168
2008,2008091202,MI-FE-SG,165
2008,2008091202,MI-FE-SG,114
2008,2008092001,MI-FE-SG,147
2008,2008092001,MI-FE-SG,149
2008,2008092101,TR,151
2008,2008092103,MI-FE,108
2008,2008092205,MI-FE,165
2008,2008092206,TR,138
2008,2008092207,TR,80
2008,2008092202,RE,168
2008,2008092203,MI-FE,20
2008,2008092202,MI-FE,168
2008,2008092205,MI-FE,165
2008,2008092501,MI-FE-SG,97
2008,2008092504,MI-FE,31
2008,2008092505,MI-FE,30
2008,2008092506,MI-FE,103
2008,2008092507,MI-FE,62
2008,2008092508,MI-FE,16
2008,2008092509,TR,58
2008,2008092901,SG,121
2008,2008092901,MI-FE,11
2008,2008093003,SG,97
2008,2008093004,MI-FE,45
2008,2008093005,MI-FE,165
2008,2008093006,MI-FE,168
2008,2008100101,MI-FE,9
2008,2008100102,MI-FE-SG,81
2008,2008100104,MI-FE,97
2008,2008100401,TR,108
2008,2008100501,TR,78
2008,2008100502,TR,151
2008,2008100503,TR,9
2008,2008100902,TR,81
2008,2008101001,TR,129
2008,2008101002,TR,9
2008,2008101006,MI-FE,168
2008,2008101204,MI-FE-SG,167
2008,2008101205,TR-N,151
2008,2008101206,MI-FE,116
2008,2008101207,TR,93
2008,2008101208,TR,140
2008,2008101302,TR,82
2008,2008101303,TR-E,62
2008,2008101304,MI-FE-SG,45
2008,2008101306,SG,43
2008,2008101307,SG,165
2008,2008101401,SG,67
2008,2008101401,SG,81
2008,2008101402,MI-FE-SG,121
2008,2008101403,SG,43
2008,2008101405,MI-FE,20
2008,2008101407,RE-TR ,124
2008,2008101409,TR,172
2008,2008101410,TR,93
2008,2008101504,MI-FE,50
2008,2008101509,MI-FE,37
2008,2008101510,MI-FE,119
2008,2008101801,LF,178
2008,2008101901,TR,74
2008,2008102101,TR,74
2009,2009042101,TR,24
2009,2009042101,TR,14
2009,2009042601,TR,42
2009,2009042601,TR,141
2009,2009050801,MI-FE,42
2009,2009050901,MI-FE,9
2009,2009051201,TR,42
2009,2009051401,MI-FE-SG,9
2009,2009051901,MI-FE,9
2009,2009051901,MI-FE,24
2009,2009052301,MI-FE,9
2009,2009052401,MI-FE,9
2009,2009052801,TR ,14
2009,2009052901,TR,14
2009,2009053001,TR,9
2009,2009060601,TR,24
2009,2009060601,TR,59
2009,2009061101,TR,42
2009,2009061101,TR,81
2009,2009061202,TR,165
2009,2009061203,ROBUST,177
2009,2009061204,TR,121
2009,2009061301,TR,81
2009,2009061302,SG,129
2009,2009061303,TR,133
2009,2009061501,TR,177
2009,2009061502,BNF,129
2009,2009061502,BNF,121
2009,2009061502,BNF,96
2009,2009061502,BNF,14
2009,2009061502,BNF,122
2009,2009061502,BNF,57
2009,2009061503,TR,133
2009,2009061701,MI-FE,165
2009,2009061701,MI-FE,129
2009,2009061701,MI-FE,14
2009,2009061801,MI-FE,165
2009,2009061801,MI-FE,129
2009,2009062201,TR,122
2009,2009062202,TR,172
2009,2009070201,TR,24
2009,2009070202,TR,129
2009,2009070202,TR,140
2009,2009070203,TR,165
2009,2009070203,TR,108
2009,2009070301,TR,103
2009,2009070302,TR,108
2009,2009070401,TR,165
2009,2009070401,TR,129
2009,2009070401,TR,165
2009,2009070401,TR,129
2009,2009070701,TR,165
2009,2009070702,BNF,103
2009,2009070702,BNF,16
2009,2009070702,BNF,118
2009,2009070702,BNF,95
2009,2009070702,BNF,60
2009,2009070702,BNF,42
2009,2009070702,BNF,59
2009,2009070702,BNF,96
2009,2009070702,BNF,11
2009,2009070702,BNF,58
2009,2009070703,TR,77
2009,2009070704,RE-TR,165
2009,2009070704,RE-TR,129
2009,2009070801,BNF,60
2009,2009070801,BNF,57
2009,2009070801,BNF,95
2009,2009070801,BNF,103
2009,2009070801,BNF,118
2009,2009070801,BNF,42
2009,2009070803,TR,165
2009,2009070803,TR,129
2009,2009071401,TR,108
2009,2009071601,RE,129
2009,2009071601,RE,165
2009,2009072001,TR,147
2009,2009072201,TR,121
2009,2009072202,TR,14
2009,2009072202,TR,108
2009,2009072901,LF,42
2009,2009072901,LF,56
2009,2009072902,MI-FE-SG,58
2009,2009072903,ROBUST,165
2009,2009072903,MI-FE,14
2009,2009072904,MI-FE-SG,172
2009,2009073001,TR,183
2009,2009073101,TR,77
2009,2009073102,TR,58
2009,2009080201,TR-RE,58
2009,2009080201,TR-RE,62
2009,2009080201,TR-RE,77
2009,2009080301,TR,133
2009,2009080801,TR,45
2009,2009081005,TR,62
2009,2009081101,TR,56
2009,2009081201,MI-FE,62
2009,2009081202,MI-FE,133
2009,2009081203,MI-FE,116
2009,2009081203,MI-FE,116
2009,2009081204,MI-FE,199
2009,2009081204,MI-FE,103
2009,2009081204,MI-FE,199
2009,2009081206,MI-FE,141
2009,2009081202,MI-FE,133
2009,2009081301,MI-FE,133
2009,2009081401,MI-FE,116
2009,2009081501,MI-FE,141
2009,2009081502,MI-FE,25
2009,2009081503,MI-FE,77
2009,2009081504,TR,25
2009,2009081602,MI-FE,141
2009,2009081602,MI-FE,119
2009,2009081801,MI-FE,24
2009,2009082301,MI-FE,186
2009,2009082601,TR,14
2009,2009082601,TR,108
2009,2009082602,TR,80
2009,2009082701,TR,50
2009,2009082801,TR,60
2009,2009082802,MI-FE,96
2009,2009082802,MI-FE,96
2009,2009082802,MI-FE,80
2009,2009082802,MI-FE,80
2009,2009082803,MI-FE,183
2009,2009082901,TR,178
2009,2009082903,TR,183
2009,2009082904,TR,168
2009,2009083001,TR,83
2009,2009083001,TR,80
2009,2009083101,ROBUST,168
2009,2009083101,MI-FE,80
2009,2009083102,MI-FE,96
2009,2009083102,MI-FE,108
2009,2009083103,MI-FE,140
2009,2009083104,MI-LFF,80
2009,2009083105,MI-FE,122
2009,2009083105,MI-FE,178
2009,2009083106,TR,434
2009,2009083106,TR,186
2009,2009083107,MI-FE,80
2009,2009090201,TR,140
2009,2009090202,TR,149
2009,2009090203,TR,147
2009,2009090301,TR,20
2009,2009090302,MI-FE,56
2009,2009090305,MI-FE,119
2009,2009090305,MI-FE,80
2009,2009090305,MI-FE,434
2009,2009090305,MI-FE,186
2009,2009090305,MI-FE,141
2009,2009090305,MI-FE,140
2009,2009090302,MI-FE,56
2009,2009090601,MI-FE,83
2009,2009090604,ROBUST,56
2009,2009090605,TR,183
2009,2009090701,MI-FE,56
2009,2009090703,MI-FE,183
2009,2009090703,MI-FE,60
2009,2009090704,KR,138
2009,2009091101,MI-FE,165
2009,2009091101,MI-FE,97
2009,2009091102,MI-FE,337
2009,2009091103,TR,147
2009,2009091201,MI-FE,14
2009,2009091301,RE-TR,183
2009,2009091301,RE-TR,14
2009,2009091302,TR,50
2009,2009091303,MI-FE,183
2009,2009091303,MI-FE,108
2009,2009091304,MI-FE,30
2009,2009091304,MI-FE,104
2009,2009091305,MI-FE,25
2009,2009091307,MI-FE,82
2009,2009091308,LF,337
2009,2009091309,SG,62
2009,2009091310,SG,108
2009,2009091310,SG,14
2009,2009091310,SG,50
2009,2009091311,TR,147
2009,2009091401,MI-FE,108
2009,2009091401,MI-FE,14
2009,2009091402,MI-FE,37
2009,2009091403,MI-FE,149
2009,2009091404,MI-FE,183
2009,2009091404,MI-FE,122
2009,2009091405,MI-FE,56
2009,2009091406,LF,190
2009,2009091407,J,122
2009,2009091407,J,149
2009,2009091408,SG,50
2009,2009091602,TR,337
2009,2009092001,TR,337
2009,2009092001,TR,177
2009,2009092301,TR,199
2009,2009092302,BNF,337
2009,2009092302,BNF,50
2009,2009092302,BNF,80
2009,2009092601,MI-FE-SG,337
2009,2009092601,MI-FE-SG,59
2009,2009092601,MI-FE-SG,190
2009,2009092601,MI-FE-SG,56
2009,2009092601,MI-FE-SG,50
2009,2009092601,MI-FE-SG,80
2009,2009092801,BNF,50
2009,2009092801,BNF,20
2009,2009092801,BNF,138
2009,2009092901,BNF,190
2009,2009092901,BNF,78
2009,2009092901,BNF,143
2009,2009092902,BNF,337
2009,2009092902,BNF,133
2009,2009100101,ROBUST,190
2009,2009100101,ROBUST,74
2009,2009100201,BNF,93
2009,2009100201,BNF,82
2009,2009100201,BNF,56
2009,2009100202,BNF,337
2009,2009100501,TR,97
2009,2009100601,TR,97
2009,2009100701,SG,168
2009,2009100702,SG,190
2009,2009100703,TR,82
2009,2009100801,BN,68
2009,2009100803,BNF,82
2009,2009100803,BNF,68
2009,2009100804,MI-FE,59
2009,2009100805,SG,14
2009,2009100806,SG,168
2009,2009100901,MI-FE,59
2009,2009100902,RE,78
2009,2009101101,SG,78
2009,2009101101,SG,167
2009,2009101102,ROBUST,82
2009,2009101103,MI-FE,79
2009,2009101701,MI-FE,56
2009,2009101801,SG,143
2009,2009101801,SG,116
2009,2009101801,SG,104
2009,2009101801,SG,79
2009,2009101801,SG,167
2009,2009101801,SG,56
2009,2009101801,SG,59
2009,2009101901,MI-FE,62
2009,2009102001,MI-FE,336
2009,2009102101,MI-FE,14
2009,2009102601,TR,106
2009,2009110201,BNF,50
2009,2009110201,BN,68
2009,2009110201,BNF,58
2009,2009110202,MI-FE,337
2009,2009110301,MI-FE,58
2009,2009111101,MI-FE,108
2009,2009111101,MI-FE,25
2010,2010060101,TR,178
2010,2010060301,TR,178
2010,2010060301,TR,172
2010,2010060501,TR,178
2010,2010060501,TR,16
2010,2010060801,TR,43
2010,2010061101,BNF,77
2010,2010061601,TR,9
2010,2010061601,TR,24
2010,2010061601,TR,177
2010,2010062401,TR,80
2010,2010062401,TR,177
2010,2010062502,TR,177
2010,2010062503,TR,363
2010,2010062505,TR,129
2010,2010062601,MI-FE,50
2010,2010062601,MI-FE,44
2010,2010062902,BNF,172
2010,2010062904,TR,147
2010,2010063001,TR,197
2010,2010063001,TR,133
2010,2010070101,TR,133
2010,2010070102,TR,122
2010,2010070201,RE-TR,14
2010,2010070202,TR,363
2010,2010070401,MI-FE,14
2010,2010070401,MI-FE,172
2010,2010070401,MI-FE,129
2010,2010070601,TR,77
2010,2010070602,MI-FE,50
2010,2010070602,MI-FE,177
2010,2010070602,MI-FE,434
2010,2010070602,MI-FE,121
2010,2010070801,SG,165
2010,2010070901,MI-FE,80
2010,2010070901,TR,108
2010,2010071001,MI-FE,121
2010,2010071002,MI-FE,133
2010,2010071005,MI-FE,108
2010,2010071007,MI-FE,80
2010,2010071401,BNF,103
2010,2010071401,BNF,59
2010,2010071401,BNF,197
2010,2010071401,BNF,118
2010,2010071401,BNF,16
2010,2010071401,BNF,435
2010,2010071401,BNF,11
2010,2010071601,MI-FE,24
2010,2010072001,MI-FE,58
2010,2010072001,MI-FE,122
2010,2010072301,BNF,103
2010,2010072301,BNF,58
2010,2010072301,BNF,133
2010,2010072301,BNF,122
2010,2010072301,BNF,93
2010,2010072301,BNF,118
2010,2010072301,BNF,16
2010,2010072301,BNF,59
2010,2010072301,BNF,96
2010,2010072301,BNF,11
2010,2010072301,BNF,141
2010,2010072702,BNF,133
2010,2010072702,BNF,122
2010,2010072702,BNF,93
2010,2010072702,BNF,59
2010,2010072702,BNF,103
2010,2010072702,BNF,11
2010,2010072702,BNF,104
2010,2010072702,BNF,118
2010,2010072702,BNF,96
2010,2010072801,SG,165
2010,2010080401,LF,14
2010,2010080402,TR,196
2010,2010080701,TR,133
2010,2010080702,TR,108
2010,2010080703,BNF,11
2010,2010080703,BNF,104
2010,2010080703,BNF,59
2010,2010080703,BNF,93
2010,2010080703,BNF,81
2010,2010080703,BNF,57
2010,2010080703,BNF,103
2010,2010081001,LF,78
2010,2010081003,TR,133
2010,2010081003,TR,141
2010,2010081003,TR,189
2010,2010081004,L-FE,16
2010,2010081005,ROBUST,28
2010,2010081101,MI-FE,62
2010,2010081102,MI-FE,79
2010,2010081104,TR,138
2010,2010081105,RE-TR,183
2010,2010081105,RE-TR,339
2010,2010081105,RE-TR,80
2010,2010081108,SG,79
2010,2010081109,MI-FE,121
2010,2010081109,MI-FE,80
2010,2010081109,MI-FE,96
2010,2010081501,RE,177
2010,2010081502,TR,50
2010,2010081503,FE,189
2010,2010081504,TR,108
2010,2010081505,TR,60
2010,2010081506,SG,165
2010,2010081506,SG,436
2010,2010081506,SG,60
2010,2010081508,MI-FE-SG,124
2010,2010081508,MI-FE-SG,172
2010,2010081509,ROBUST,197
2010,2010081505,MI-FE-SG,60
2010,2010081510,MI-FE,62
2010,2010081511,SG,133
2010,2010081511,SG,24
2010,2010081511,SG,149
2010,2010081512,MI-FE,78
2010,2010081513,MI-FE,121
2010,2010081514,SG,16
2010,2010081514,SG,122
2010,2010081514,SG,58
2010,2010081515,TR,80
2010,2010082101,TR,363
2010,2010082102,MI-FE,16
2010,2010082103,MI-FE,436
2010,2010082104,MI-FE,58
2010,2010082104,MI-FE,95
2010,2010082202,MI-FE,50
2010,2010082203,MI-FE-SG,80
2010,2010082203,MI-FE-SG,177
2010,2010082205,MI-FE,20
2010,2010082207,TR,50
2010,2010082501,BNF,80
2010,2010082501,BNF,60
2010,2010082501,BNF,82
2010,2010082504,TR,25
2010,2010082505,ROBUST,186
2010,2010082506,TR,30
2010,2010082506,TR,167
2010,2010082507,TR,119
2010,2010082502,MI-FE,16
2010,2010082701,MI-FE,62
2010,2010082701,MI-FE,57
2010,2010082702,MI-FE-SG,16
2010,2010082801,BNF,58
2010,2010082802,TR,96
2010,2010082803,RE-TR,133
2010,2010082804,TR,20
2010,2010082805,TR,50
2010,2010082805,TR,42
2010,2010082810,TR,24
2010,2010082811,TR,62
2010,2010082812,LF,106
2010,2010082813,MI-FE,197
2010,2010082814,MI-FE,16
2010,2010082803,MI-FE,133
2010,2010083001,TR,197
2010,2010083002,TR,16
2010,2010083003,TR,14
2010,2010083004,TR,168
2010,2010083007,TR,16
2010,2010083101,TR,436
2010,2010090101,RE,197
2010,2010090102,TR,62
2010,2010090103,TR,16
2010,2010090201,MI-FE,177
2010,2010090201,MI-FE,20
2010,2010090202,ROBUST,183
2010,2010090203,MI-FE,143
2010,2010090301,MI-FE-SG,57
2010,2010090301,MI-FE-SG,14
2010,2010090302,MI-FE-SG,20
2010,2010090303,MI-FE,79
2010,2010090304,MI-FE,436
2010,2010090401,RE-TR-SG,20
2010,2010090402,RE-TR-SG,44
2010,2010090402,RE-TR-SG,133
2010,2010090403,BNF,60
2010,2010090403,BNF,82
2010,2010090404,MI-FE-SG,122
2010,2010090404,MI-FE-SG,147
2010,2010090404,MI-FE-SG,108
2010,2010090404,MI-FE-SG,124
2010,2010090405,MI-FE,121
2010,2010090406,MI-FE,189
2010,2010090406,MI-FE,167
2010,2010090407,ROBUST,199
2010,2010090408,TR,197
2010,2010090409,MI-FE,165
2010,2010090410,MI-FE,20
2010,2010090410,MI-FE,168
