date_time,loudness,recording_device,is_cough,prediction_score
2021-05-30T16:44:09Z,67.4116519497256,"{'is_input_device': True, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'is_build_in_device': False}",FALSE,7.014167931629345e-5
2021-05-30T16:44:12Z,65.02653938639531,"{'is_output_device': False, 'device_name': 'Armor X5', 'is_input_device': True, 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.004833525512367487
2021-05-30T16:44:25Z,65.22350028337964,"{'is_output_device': False, 'is_input_device': True, 'is_build_in_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.04651649296283722
2021-05-30T16:44:26Z,72.88280667175404,"{'is_input_device': True, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'is_build_in_device': False}",FALSE,0.0025133623275905848
2021-05-30T16:44:27Z,73.28756073443203,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'device_name': 'Armor X5', 'is_build_in_device': False}",FALSE,0.031344588845968246
2021-05-30T16:44:28Z,73.35456175543905,"{'is_build_in_device': False, 'is_output_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True}",FALSE,0.5248034596443176
2021-05-30T16:44:29Z,73.00921278148596,"{'is_build_in_device': False, 'is_output_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True}",FALSE,0.629281759262085
2021-05-30T16:44:36Z,67.4421073326247,"{'is_build_in_device': False, 'is_output_device': False, 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5'}",FALSE,0.07691925019025803
2021-05-30T16:44:39Z,60.45329678998939,"{'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False, 'is_output_device': False, 'device_name': 'Armor X5'}",FALSE,0.002958949189633131
2021-05-30T16:44:44Z,62.0517133031855,"{'is_input_device': True, 'is_output_device': False, 'is_build_in_device': False, 'device_name': 'Armor X5', 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,2.052880336123053e-5
2021-05-30T16:45:07Z,68.52333364000714,"{'is_input_device': True, 'device_name': 'Armor X5', 'is_output_device': False, 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.007037315517663956
2021-05-30T16:45:09Z,68.36380931129804,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_input_device': True, 'is_build_in_device': False}",FALSE,0.01597985439002514
2021-05-30T16:44:46Z,72.21336605656256,"{'is_build_in_device': False, 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'device_name': 'Armor X5'}",FALSE,0.755271315574646
2021-05-30T16:44:47Z,68.44826179659651,"{'is_output_device': False, 'is_input_device': True, 'device_name': 'Armor X5', 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,7.881498313508928e-4
2021-05-30T16:44:47Z,73.46498849419501,"{'is_build_in_device': False, 'device_name': 'Armor X5', 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True}",FALSE,0.00977897085249424
2021-05-30T16:44:48Z,64.59423814642764,"{'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_output_device': False, 'is_input_device': True, 'device_name': 'Armor X5'}",FALSE,0.041203174740076065
2021-05-30T16:44:51Z,61.8008772212356,"{'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False, 'device_name': 'Armor X5', 'is_output_device': False}",FALSE,7.437050226144493e-4
2021-05-30T16:44:56Z,60.64000897180584,"{'device_name': 'Armor X5', 'is_input_device': True, 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False}",TRUE,0.9380192756652832
2021-05-30T16:44:58Z,62.69184180303898,"{'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_output_device': False}",FALSE,0.03401215374469757
2021-05-30T16:44:59Z,61.981251285006856,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True}",FALSE,0.0022877391893416643
2021-05-30T16:45:15Z,69.51221059796424,"{'device_name': 'Armor X5', 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'is_output_device': False}",FALSE,0.003312079468742013
2021-05-30T16:45:16Z,71.3795006584827,"{'device_name': 'Armor X5', 'is_input_device': True, 'is_output_device': False, 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.0010114512406289577
2021-05-30T16:45:18Z,65.56608118428511,"{'device_name': 'Armor X5', 'is_output_device': False, 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True}",FALSE,0.019525760784745216
2021-05-30T16:45:26Z,66.65439048267055,"{'is_output_device': False, 'device_name': 'Armor X5', 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET', 'is_build_in_device': False}",FALSE,0.006001575849950314
2021-05-30T16:45:30Z,62.52922506474026,"{'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'is_input_device': True, 'device_name': 'Armor X5', 'is_build_in_device': False}",FALSE,0.1257558912038803
2021-05-30T16:45:43Z,65.39681272993212,"{'is_input_device': True, 'device_name': 'Armor X5', 'is_output_device': False, 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,4.1038660128833726e-5
2021-05-30T16:46:00Z,66.08401396711217,"{'is_output_device': False, 'is_build_in_device': False, 'device_name': 'Armor X5', 'is_input_device': True, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,7.463351357728243e-4
2021-05-30T16:46:05Z,60.80889229534854,"{'is_input_device': True, 'is_output_device': False, 'is_build_in_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5'}",FALSE,1.0739367098722141e-5
2021-05-30T16:46:05Z,63.01527493511984,"{'device_name': 'Armor X5', 'is_build_in_device': False, 'is_input_device': True, 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET'}",FALSE,0.0013672697823494673
2021-05-30T16:46:06Z,67.19827955110875,"{'is_build_in_device': False, 'is_input_device': True, 'is_output_device': False, 'device_type': 'TYPE_WIRED_HEADSET', 'device_name': 'Armor X5'}",FALSE,0.01149155106395483
